query_id,phylum,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil12.scaffold_266712765_c1_2,chloroflexota,A0A949W021|unreviewed|nitrate,2,4015.0,1643,651,39.62264150943396
Soil12.scaffold_266712765_c1_2,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,3970.0,1615,646,40.0
Soil12.scaffold_266712765_c1_2,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,3988.0,1613,650,40.297582145071296
Soil12.scaffold_266712765_c1_2,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4045.0,1606,669,41.656288916562886
Soil12.scaffold_266712765_c1_2,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4127.0,1599,665,41.588492808005
Soil12.scaffold_266712765_c1_2,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4106.0,1606,669,41.656288916562886
Soil12.scaffold_266712765_c1_2,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4113.0,1606,671,41.78082191780822
Soil12.scaffold_266712765_c1_2,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3768.0,1583,612,38.66077068856602
Soil12.scaffold_266712765_c1_2,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4110.0,1608,675,41.97761194029851
Soil12.scaffold_266712765_c1_2,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4032.0,1624,655,40.33251231527093
Soil12.scaffold_266712765_c1_2,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4056.0,1609,673,41.8272218769422
Soil12.scaffold_266712765_c1_2,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3998.0,1658,654,39.44511459589867
Soil12.scaffold_266712765_c1_2,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4053.0,1626,658,40.46740467404674
Soil12.scaffold_266712765_c1_2,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4021.0,1619,659,40.7041383570105
Soil12.scaffold_266712765_c1_2,myxococcota,Q2IJW3|unreviewed|nitrate,1,4091.0,1603,680,42.42046163443543
Soil12.scaffold_266712765_c1_2,myxococcota,B4ULS9|unreviewed|nitrate,2,4090.0,1601,682,42.59837601499063
Soil12.scaffold_266712765_c1_2,myxococcota,A0A928XR34|unreviewed|nitrate,3,3983.0,1622,648,39.95067817509248
Soil12.scaffold_266712765_c1_2,myxococcota,A7HGD0|unreviewed|nitrate,4,3911.0,1632,653,40.01225490196079
Soil12.scaffold_266712765_c1_2,myxococcota,A0A947HI39|unreviewed|nitrate,5,4196.0,1594,686,43.03638644918444
Soil14.scaffold_576820813_c1_40,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4040.0,1606,651,40.53549190535492
Soil14.scaffold_576820813_c1_40,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3995.0,1620,645,39.81481481481482
Soil14.scaffold_576820813_c1_40,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4541.0,1566,761,48.595146871008936
Soil14.scaffold_576820813_c1_40,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4116.0,1599,672,42.026266416510325
Soil14.scaffold_576820813_c1_40,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4493.0,1557,739,47.46307000642261
Soil14.scaffold_576820813_c1_40,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4435.0,1576,735,46.63705583756345
Soil14.scaffold_576820813_c1_40,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4702.0,1536,781,50.846354166666664
Soil14.scaffold_576820813_c1_40,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4716.0,1534,794,51.76010430247718
Soil14.scaffold_576820813_c1_40,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4675.0,1555,783,50.353697749196144
Soil14.scaffold_576820813_c1_40,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4739.0,1547,800,51.712992889463486
Soil14.scaffold_576820813_c1_40,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4259.0,1595,697,43.69905956112853
Soil14.scaffold_576820813_c1_40,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4225.0,1589,687,43.23473882945248
Soil14.scaffold_576820813_c1_40,Bacillota,A0A941E077|unreviewed|nitrate,3,4248.0,1586,695,43.820933165195456
Soil14.scaffold_576820813_c1_40,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4391.0,1559,723,46.3758819756254
Soil14.scaffold_576820813_c1_40,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4255.0,1607,704,43.80833851897947
Soil14.scaffold_576820813_c1_40,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4380.0,1561,721,46.18834080717489
Soil14.scaffold_576820813_c1_40,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4179.0,1629,690,42.35727440147329
Soil14.scaffold_576820813_c1_40,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4127.0,1606,684,42.59028642590286
Soil14.scaffold_576820813_c1_40,Actinomycetota,U1QE67|unreviewed|nitrate,4,4060.0,1657,665,40.132770066385035
Soil14.scaffold_576820813_c1_40,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4153.0,1623,677,41.71287738755392
Soil14.scaffold_576820813_c1_40,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4076.0,1618,665,41.10012360939431
Soil14.scaffold_576820813_c1_40,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4084.0,1614,673,41.69764560099132
Soil14.scaffold_576820813_c1_40,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4113.0,1615,675,41.795665634674926
Soil14.scaffold_576820813_c1_40,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4082.0,1617,664,41.06369820655535
Soil14.scaffold_576820813_c1_40,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3366.0,1499,558,37.22481654436291
Soil14.scaffold_576820813_c1_40,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4155.0,1596,681,42.66917293233083
Soil14.scaffold_576820813_c1_40,chloroflexota,A0A949W021|unreviewed|nitrate,2,4080.0,1616,663,41.027227722772274
Soil14.scaffold_576820813_c1_40,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4092.0,1593,673,42.247332077840554
Soil14.scaffold_576820813_c1_40,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4102.0,1593,669,41.99623352165725
Soil14.scaffold_576820813_c1_40,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4119.0,1588,675,42.50629722921914
Soil14.scaffold_576820813_c1_40,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4150.0,1612,682,42.30769230769231
Soil14.scaffold_576820813_c1_40,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4065.0,1619,671,41.44533662754787
Soil14.scaffold_576820813_c1_40,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4093.0,1607,675,42.00373366521469
Soil14.scaffold_576820813_c1_40,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3781.0,1594,624,39.146800501882055
Soil14.scaffold_576820813_c1_40,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4092.0,1617,677,41.86765615337044
Soil14.scaffold_576820813_c1_40,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4072.0,1618,656,40.54388133498146
Soil14.scaffold_576820813_c1_40,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4093.0,1603,675,42.10854647535871
Soil14.scaffold_576820813_c1_40,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4032.0,1640,653,39.81707317073171
Soil14.scaffold_576820813_c1_40,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4102.0,1618,670,41.409147095179236
Soil14.scaffold_576820813_c1_40,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4037.0,1614,656,40.644361833952914
Soil14.scaffold_576820813_c1_40,myxococcota,Q2IJW3|unreviewed|nitrate,1,4109.0,1592,674,42.336683417085425
Soil14.scaffold_576820813_c1_40,myxococcota,B4ULS9|unreviewed|nitrate,2,4104.0,1593,673,42.247332077840554
Soil14.scaffold_576820813_c1_40,myxococcota,A0A928XR34|unreviewed|nitrate,3,4002.0,1622,649,40.01233045622688
Soil14.scaffold_576820813_c1_40,myxococcota,A7HGD0|unreviewed|nitrate,4,3857.0,1640,636,38.78048780487805
Soil14.scaffold_576820813_c1_40,myxococcota,A0A947HI39|unreviewed|nitrate,5,4083.0,1616,665,41.150990099009896
Soil14.scaffold_280216268_c1_12,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4036.0,1626,663,40.774907749077485
Soil14.scaffold_280216268_c1_12,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,4013.0,1625,652,40.12307692307692
Soil14.scaffold_280216268_c1_12,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4758.0,1526,797,52.228047182175615
Soil14.scaffold_280216268_c1_12,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4048.0,1632,665,40.747549019607845
Soil14.scaffold_280216268_c1_12,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4760.0,1520,795,52.30263157894737
Soil14.scaffold_280216268_c1_12,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4584.0,1570,767,48.853503184713375
Soil14.scaffold_280216268_c1_12,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,5059.0,1489,857,57.55540631296172
Soil14.scaffold_280216268_c1_12,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,5429.0,1424,944,66.29213483146067
Soil14.scaffold_280216268_c1_12,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,5105.0,1504,870,57.84574468085106
Soil14.scaffold_280216268_c1_12,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,5056.0,1500,869,57.93333333333334
Soil14.scaffold_280216268_c1_12,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4281.0,1613,711,44.07935523868568
Soil14.scaffold_280216268_c1_12,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4239.0,1606,692,43.08841843088418
Soil14.scaffold_280216268_c1_12,Bacillota,A0A941E077|unreviewed|nitrate,3,4337.0,1586,711,44.82976040353089
Soil14.scaffold_280216268_c1_12,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4430.0,1578,733,46.451204055766794
Soil14.scaffold_280216268_c1_12,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4271.0,1614,707,43.80421313506815
Soil14.scaffold_280216268_c1_12,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4398.0,1569,725,46.20777565328235
Soil14.scaffold_280216268_c1_12,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4198.0,1645,703,42.735562310030396
Soil14.scaffold_280216268_c1_12,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4175.0,1616,702,43.44059405940594
Soil14.scaffold_280216268_c1_12,Actinomycetota,U1QE67|unreviewed|nitrate,4,4007.0,1661,647,38.952438290186635
Soil14.scaffold_280216268_c1_12,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4116.0,1638,679,41.452991452991455
Soil14.scaffold_280216268_c1_12,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4056.0,1629,665,40.822590546347456
Soil14.scaffold_280216268_c1_12,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4134.0,1621,679,41.8877236273905
Soil14.scaffold_280216268_c1_12,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4015.0,1647,659,40.012143290831816
Soil14.scaffold_280216268_c1_12,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4047.0,1630,663,40.67484662576687
Soil14.scaffold_280216268_c1_12,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3286.0,1520,547,35.98684210526316
Soil14.scaffold_280216268_c1_12,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4064.0,1626,662,40.71340713407134
Soil14.scaffold_280216268_c1_12,chloroflexota,A0A949W021|unreviewed|nitrate,2,4088.0,1634,669,40.94247246022032
Soil14.scaffold_280216268_c1_12,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4095.0,1615,675,41.795665634674926
Soil14.scaffold_280216268_c1_12,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4030.0,1613,660,40.91754494730316
Soil14.scaffold_280216268_c1_12,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4045.0,1624,667,41.07142857142857
Soil14.scaffold_280216268_c1_12,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4056.0,1630,659,40.42944785276074
Soil14.scaffold_280216268_c1_12,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4092.0,1630,673,41.28834355828221
Soil14.scaffold_280216268_c1_12,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4102.0,1626,681,41.88191881918819
Soil14.scaffold_280216268_c1_12,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3683.0,1599,599,37.460913070669164
Soil14.scaffold_280216268_c1_12,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4107.0,1624,677,41.687192118226605
Soil14.scaffold_280216268_c1_12,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4064.0,1622,663,40.87546239210851
Soil14.scaffold_280216268_c1_12,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4069.0,1617,669,41.37291280148423
Soil14.scaffold_280216268_c1_12,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3899.0,1680,642,38.21428571428571
Soil14.scaffold_280216268_c1_12,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4077.0,1637,672,41.05070250458155
Soil14.scaffold_280216268_c1_12,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3998.0,1634,657,40.208078335373315
Soil14.scaffold_280216268_c1_12,myxococcota,Q2IJW3|unreviewed|nitrate,1,3983.0,1633,652,39.92651561543172
Soil14.scaffold_280216268_c1_12,myxococcota,B4ULS9|unreviewed|nitrate,2,3989.0,1632,652,39.950980392156865
Soil14.scaffold_280216268_c1_12,myxococcota,A0A928XR34|unreviewed|nitrate,3,4000.0,1639,651,39.71934106162294
Soil14.scaffold_280216268_c1_12,myxococcota,A7HGD0|unreviewed|nitrate,4,3870.0,1650,638,38.666666666666664
Soil14.scaffold_280216268_c1_12,myxococcota,A0A947HI39|unreviewed|nitrate,5,4128.0,1619,670,41.38357010500309
Soil14.scaffold_465502786_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3928.0,1611,639,39.66480446927375
Soil14.scaffold_465502786_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3851.0,1617,615,38.03339517625232
Soil14.scaffold_465502786_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4082.0,1612,673,41.74937965260546
Soil14.scaffold_465502786_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,3966.0,1601,648,40.47470331043098
Soil14.scaffold_465502786_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4093.0,1609,671,41.702921068986946
Soil14.scaffold_465502786_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4136.0,1629,690,42.35727440147329
Soil14.scaffold_465502786_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4198.0,1617,701,43.35188620902907
Soil14.scaffold_465502786_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4107.0,1610,675,41.92546583850932
Soil14.scaffold_465502786_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4112.0,1635,687,42.018348623853214
Soil14.scaffold_465502786_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4149.0,1625,692,42.58461538461538
Soil14.scaffold_465502786_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4230.0,1580,699,44.24050632911393
Soil14.scaffold_465502786_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4292.0,1564,717,45.84398976982097
Soil14.scaffold_465502786_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4244.0,1574,702,44.5997458703939
Soil14.scaffold_465502786_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4527.0,1535,767,49.96742671009772
Soil14.scaffold_465502786_c1_2,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4241.0,1574,703,44.66327827191868
Soil14.scaffold_465502786_c1_2,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4876.0,1473,836,56.754921928038016
Soil14.scaffold_465502786_c1_2,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,5125.0,1476,892,60.43360433604336
Soil14.scaffold_465502786_c1_2,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,5111.0,1435,887,61.81184668989547
Soil14.scaffold_465502786_c1_2,Actinomycetota,U1QE67|unreviewed|nitrate,4,4699.0,1547,799,51.64835164835166
Soil14.scaffold_465502786_c1_2,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4903.0,1485,837,56.36363636363636
Soil14.scaffold_465502786_c1_2,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,3958.0,1615,652,40.37151702786378
Soil14.scaffold_465502786_c1_2,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,3962.0,1618,648,40.04944375772559
Soil14.scaffold_465502786_c1_2,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4018.0,1610,662,41.11801242236025
Soil14.scaffold_465502786_c1_2,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,3957.0,1612,650,40.32258064516129
Soil14.scaffold_465502786_c1_2,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3262.0,1491,549,36.820925553319924
Soil14.scaffold_465502786_c1_2,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4053.0,1598,670,41.92740926157697
Soil14.scaffold_465502786_c1_2,chloroflexota,A0A949W021|unreviewed|nitrate,2,3996.0,1609,651,40.45991298943443
Soil14.scaffold_465502786_c1_2,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4000.0,1585,655,41.32492113564668
Soil14.scaffold_465502786_c1_2,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4032.0,1590,668,42.0125786163522
Soil14.scaffold_465502786_c1_2,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4070.0,1563,666,42.61036468330134
Soil14.scaffold_465502786_c1_2,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4008.0,1614,670,41.511771995043375
Soil14.scaffold_465502786_c1_2,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3986.0,1609,657,40.83281541330019
Soil14.scaffold_465502786_c1_2,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3959.0,1611,650,40.34761018001242
Soil14.scaffold_465502786_c1_2,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3624.0,1585,597,37.66561514195584
Soil14.scaffold_465502786_c1_2,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3966.0,1613,659,40.85554866707998
Soil14.scaffold_465502786_c1_2,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,3957.0,1621,653,40.28377544725478
Soil14.scaffold_465502786_c1_2,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4035.0,1595,672,42.13166144200627
Soil14.scaffold_465502786_c1_2,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3988.0,1645,653,39.69604863221885
Soil14.scaffold_465502786_c1_2,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4019.0,1605,661,41.18380062305296
Soil14.scaffold_465502786_c1_2,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3927.0,1614,644,39.90086741016109
Soil14.scaffold_465502786_c1_2,myxococcota,Q2IJW3|unreviewed|nitrate,1,4039.0,1595,679,42.5705329153605
Soil14.scaffold_465502786_c1_2,myxococcota,B4ULS9|unreviewed|nitrate,2,4042.0,1596,680,42.606516290726816
Soil14.scaffold_465502786_c1_2,myxococcota,A0A928XR34|unreviewed|nitrate,3,3935.0,1619,644,39.777640518838794
Soil14.scaffold_465502786_c1_2,myxococcota,A7HGD0|unreviewed|nitrate,4,3966.0,1599,668,41.776110068792995
Soil14.scaffold_465502786_c1_2,myxococcota,A0A947HI39|unreviewed|nitrate,5,3968.0,1620,655,40.4320987654321
Soil14.scaffold_596019752_c1_119,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4030.0,1596,661,41.416040100250626
Soil14.scaffold_596019752_c1_119,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3992.0,1589,645,40.59156702328509
Soil14.scaffold_596019752_c1_119,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4216.0,1592,694,43.5929648241206
Soil14.scaffold_596019752_c1_119,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4147.0,1577,682,43.24667089410273
Soil14.scaffold_596019752_c1_119,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4247.0,1591,702,44.123192960402264
Soil14.scaffold_596019752_c1_119,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4158.0,1609,676,42.01367308887507
Soil14.scaffold_596019752_c1_119,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4250.0,1606,700,43.586550435865504
Soil14.scaffold_596019752_c1_119,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4191.0,1599,691,43.21450906816761
Soil14.scaffold_596019752_c1_119,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4239.0,1623,705,43.438077634011094
Soil14.scaffold_596019752_c1_119,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4200.0,1614,698,43.246592317224284
Soil14.scaffold_596019752_c1_119,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,5585.0,1361,979,71.9324026451139
Soil14.scaffold_596019752_c1_119,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4525.0,1530,752,49.15032679738562
Soil14.scaffold_596019752_c1_119,Bacillota,A0A941E077|unreviewed|nitrate,3,4391.0,1541,727,47.17715768981181
Soil14.scaffold_596019752_c1_119,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4586.0,1523,770,50.558108995403806
Soil14.scaffold_596019752_c1_119,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4418.0,1553,728,46.87701223438506
Soil14.scaffold_596019752_c1_119,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4413.0,1534,740,48.23989569752282
Soil14.scaffold_596019752_c1_119,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4238.0,1602,710,44.31960049937578
Soil14.scaffold_596019752_c1_119,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4268.0,1560,716,45.8974358974359
Soil14.scaffold_596019752_c1_119,Actinomycetota,U1QE67|unreviewed|nitrate,4,4071.0,1633,669,40.967544396815676
Soil14.scaffold_596019752_c1_119,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4145.0,1593,682,42.81230382925298
Soil14.scaffold_596019752_c1_119,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4044.0,1597,660,41.32748904195366
Soil14.scaffold_596019752_c1_119,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4118.0,1591,681,42.80326838466373
Soil14.scaffold_596019752_c1_119,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4126.0,1589,676,42.542479546884834
Soil14.scaffold_596019752_c1_119,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4064.0,1594,663,41.59347553324969
Soil14.scaffold_596019752_c1_119,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3292.0,1483,544,36.682400539447066
Soil14.scaffold_596019752_c1_119,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4079.0,1599,669,41.83864915572232
Soil14.scaffold_596019752_c1_119,chloroflexota,A0A949W021|unreviewed|nitrate,2,4076.0,1615,668,41.36222910216718
Soil14.scaffold_596019752_c1_119,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4080.0,1569,664,42.319949012109625
Soil14.scaffold_596019752_c1_119,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4095.0,1565,662,42.30031948881789
Soil14.scaffold_596019752_c1_119,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4083.0,1576,666,42.25888324873097
Soil14.scaffold_596019752_c1_119,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,3965.0,1597,639,40.012523481527865
Soil14.scaffold_596019752_c1_119,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3957.0,1611,649,40.285536933581625
Soil14.scaffold_596019752_c1_119,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3992.0,1597,651,40.76393237319975
Soil14.scaffold_596019752_c1_119,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3613.0,1573,582,36.99936427209155
Soil14.scaffold_596019752_c1_119,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3934.0,1611,644,39.975170701427686
Soil14.scaffold_596019752_c1_119,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4018.0,1585,645,40.694006309148264
Soil14.scaffold_596019752_c1_119,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4044.0,1586,659,41.55107187894073
Soil14.scaffold_596019752_c1_119,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3949.0,1636,641,39.18092909535452
Soil14.scaffold_596019752_c1_119,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4106.0,1576,666,42.25888324873097
Soil14.scaffold_596019752_c1_119,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3996.0,1588,642,40.42821158690176
Soil14.scaffold_596019752_c1_119,myxococcota,Q2IJW3|unreviewed|nitrate,1,3927.0,1607,637,39.63907902924704
Soil14.scaffold_596019752_c1_119,myxococcota,B4ULS9|unreviewed|nitrate,2,3917.0,1611,635,39.416511483550586
Soil14.scaffold_596019752_c1_119,myxococcota,A0A928XR34|unreviewed|nitrate,3,4004.0,1590,652,41.0062893081761
Soil14.scaffold_596019752_c1_119,myxococcota,A7HGD0|unreviewed|nitrate,4,3842.0,1618,627,38.751545117428925
Soil14.scaffold_596019752_c1_119,myxococcota,A0A947HI39|unreviewed|nitrate,5,3977.0,1621,649,40.03701418877236
